max_temperature,min_temperature,humidity,wind_speed,risk_level
31.2,28.4,67.5,1.3,0
49.6,43.0,27.1,4.5,2
32.3,26.1,37.7,15.8,0
38.5,30.0,77.3,3.9,1
31.0,23.8,42.7,1.8,0
26.2,18.2,29.2,2.4,0
25.7,21.4,45.6,8.9,0
38.4,32.3,76.3,23.9,1
31.7,29.7,23.7,3.8,0
47.4,43.9,67.3,23.7,2
34.8,25.4,61.6,3.9,0
45.3,42.2,29.2,5.8,2
45.0,35.3,54.0,12.9,2
39.7,36.4,77.6,18.3,1
47.1,44.4,44.5,18.6,2
43.2,35.7,87.3,23.3,2
49.4,44.3,81.2,2.8,2
42.3,39.2,42.0,12.4,2
28.0,25.5,50.3,5.8,0
49.0,44.0,29.2,6.9,2
31.2,27.9,50.1,18.6,0
28.4,25.2,67.0,21.8,0
41.4,38.6,70.1,5.9,2
28.3,25.3,20.1,10.9,0
26.8,17.2,30.8,7.9,0
39.1,32.1,76.6,16.7,1
35.5,29.1,81.4,7.7,0
42.1,37.7,49.6,22.8,2
37.6,33.6,61.5,2.7,1
27.0,19.2,72.8,18.3,0
46.2,42.1,62.0,12.1,2
37.8,31.8,26.9,14.8,0
26.0,22.4,82.7,16.4,0
34.6,26.6,56.6,10.2,0
37.7,33.4,71.4,2.2,1
45.4,38.3,49.4,14.9,2
49.8,44.8,66.3,9.5,2
49.8,45.9,57.5,4.0,2
37.0,31.2,20.8,23.7,0
42.9,34.1,20.1,16.0,2
38.8,34.2,86.1,7.3,1
28.9,20.4,34.8,10.5,0
25.4,19.6,70.9,17.8,0
25.7,20.0,23.5,10.0,0
36.1,33.2,73.2,14.6,1
49.7,42.7,64.9,8.7,2
32.1,26.5,48.8,22.3,0
31.5,25.4,59.5,23.6,0
34.5,28.6,49.2,9.3,0
46.7,39.4,54.4,2.5,2
35.6,28.5,23.2,16.7,0
44.9,41.5,34.5,7.6,2
48.2,38.9,23.4,15.6,2
36.0,30.7,30.3,18.0,0
28.4,22.6,87.3,10.7,0
44.0,35.7,73.9,17.6,2
37.1,29.0,67.4,2.5,1
37.4,31.8,27.6,19.6,0
46.0,36.9,39.8,12.0,2
28.8,25.7,30.1,16.6,0
28.5,21.5,77.3,8.4,0
25.6,16.1,43.9,14.7,0
25.8,23.7,70.4,16.6,0
39.7,34.1,34.6,21.2,1
35.0,28.7,56.4,12.0,0
32.7,23.5,35.0,5.1,0
44.8,37.1,56.8,19.3,2
26.5,16.7,25.6,5.6,0
28.9,21.4,85.6,24.6,0
37.3,35.1,39.5,10.9,0
39.2,36.9,48.9,24.8,1
35.3,28.4,55.8,12.4,0
29.9,20.7,62.4,9.4,0
28.6,19.9,74.5,15.8,0
26.4,17.7,37.5,3.2,0
47.4,39.7,46.1,18.6,2
36.3,33.1,86.7,4.6,1
27.0,19.9,59.5,1.1,0
31.6,28.9,79.6,4.2,0
46.6,43.6,20.8,1.7,2
35.1,25.4,58.0,2.9,0
29.5,24.1,54.1,13.8,0
44.3,38.2,63.0,14.6,2
34.5,26.1,25.8,3.5,0
34.8,27.4,58.6,20.3,0
46.4,38.9,30.9,3.6,2
45.0,37.1,58.9,6.3,2
38.6,31.7,70.7,6.1,1
36.5,30.2,41.0,1.0,0
48.6,45.3,81.0,22.8,2
25.8,17.0,67.5,15.8,0
45.3,42.7,75.2,15.1,2
31.2,25.8,20.4,2.1,0
31.6,29.0,75.2,21.8,0
39.2,35.2,78.2,20.4,1
45.1,40.0,71.4,21.2,2
34.5,29.7,61.9,22.2,0
43.2,36.4,58.7,19.4,2
32.2,30.0,35.4,2.0,0
27.3,23.4,56.1,2.8,0
46.4,43.3,64.3,7.8,2
48.7,41.5,26.0,17.6,2
28.9,24.0,51.1,14.7,0
25.1,17.6,22.7,9.0,0
25.0,21.0,75.5,20.2,0
47.6,41.2,40.7,20.4,2
36.5,28.2,21.5,2.6,0
45.2,38.1,83.7,6.8,2
36.8,34.4,30.7,8.2,0
49.4,44.2,75.3,11.4,2
31.7,23.5,80.0,23.4,0
31.6,26.6,60.6,23.0,0
38.1,28.2,86.0,6.2,1
27.7,19.5,72.3,25.0,0
32.2,23.7,64.1,24.1,0
26.8,23.4,21.2,4.2,0
44.0,37.6,36.4,1.6,2
41.1,31.5,54.2,23.7,2
31.0,26.5,22.5,0.7,0
38.3,31.6,43.3,10.2,1
27.4,19.9,47.7,9.7,0
32.2,22.7,50.9,23.8,0
35.0,29.8,81.4,9.5,0
40.9,35.6,56.3,6.8,2
31.3,21.9,20.8,16.2,0
35.1,26.0,89.2,23.0,0
36.4,30.1,72.7,11.1,1
48.7,44.9,35.5,12.0,2
39.4,31.8,33.8,5.0,1
49.8,40.1,56.9,2.8,2
47.1,40.7,60.2,19.0,2
45.8,43.7,39.5,0.6,2
48.0,40.2,40.6,23.6,2
45.3,37.9,61.4,11.2,2
30.7,22.6,66.3,7.6,0
39.1,32.4,69.1,8.6,1
48.5,40.3,89.0,12.0,2
42.0,38.5,70.9,9.0,2
47.7,44.7,73.0,7.8,2
42.4,37.1,32.6,15.7,2
49.5,41.2,47.0,2.8,2
43.5,37.3,78.2,5.9,2
49.9,41.6,59.8,7.6,2
35.7,33.0,39.1,12.4,0
43.1,40.5,33.7,18.7,2
39.0,31.8,56.8,21.4,1
49.2,41.2,63.5,21.6,2
41.5,34.6,51.7,2.3,2
42.5,40.5,87.1,6.8,2
30.0,21.0,73.6,22.9,0
34.8,32.3,50.1,9.1,0
39.0,29.8,81.1,20.6,1
36.6,27.6,81.7,3.0,1
28.4,18.6,68.8,14.7,0
40.3,37.8,46.0,6.6,2
32.6,24.2,61.5,17.3,0
36.2,27.0,40.7,24.4,0
41.1,34.0,20.3,21.8,2
40.0,31.9,66.3,11.9,1
46.0,36.8,57.9,9.9,2
48.8,43.5,30.6,8.1,2
40.1,36.9,23.8,0.6,2
48.1,41.2,23.8,1.2,2
27.0,24.7,77.3,16.7,0
43.7,34.4,42.9,1.8,2
26.8,21.4,33.5,6.4,0
31.3,27.5,63.6,12.9,0
28.5,19.2,36.2,1.2,0
43.5,37.6,65.9,4.8,2
46.3,41.7,46.3,14.3,2
26.3,21.7,86.5,22.8,0
45.5,42.3,53.5,4.9,2
48.3,38.9,38.5,6.6,2
28.1,23.5,86.1,11.7,0
40.7,35.7,48.9,22.5,2
34.1,26.6,49.3,15.1,0
28.2,18.7,89.4,13.7,0
47.0,37.1,34.9,2.0,2
43.2,36.4,40.1,12.0,2
26.6,21.6,88.2,5.6,0
25.7,17.2,38.3,2.9,0
40.7,35.6,49.6,4.7,2
47.8,42.7,24.6,21.2,2
35.9,26.0,37.1,5.6,0
39.4,30.0,60.0,5.7,1
29.5,22.2,75.2,13.3,0
47.1,42.2,48.2,11.4,2
27.5,20.6,62.2,11.5,0
31.5,28.3,59.7,21.1,0
29.1,20.6,33.0,15.4,0
44.0,36.1,67.9,7.0,2
49.0,45.4,72.3,10.7,2
42.6,36.9,55.5,21.8,2
47.1,37.7,74.8,5.6,2
26.2,18.2,62.3,13.0,0
33.0,27.0,26.0,8.3,0
42.6,37.3,66.2,17.4,2
44.3,41.6,68.9,4.2,2
37.0,30.9,62.7,4.3,1
33.9,24.7,30.6,17.8,0
31.7,24.8,36.5,4.2,0
35.3,32.4,87.7,9.9,0
25.6,16.7,42.7,7.4,0
38.4,28.4,63.6,8.6,1
40.5,35.0,54.3,19.2,2
43.0,40.8,75.8,4.9,2
45.8,43.6,79.7,7.9,2
33.7,28.2,65.0,3.7,0
43.0,35.2,26.0,1.6,2
41.9,39.8,87.4,11.4,2
30.5,24.7,30.4,8.9,0
48.9,42.7,50.2,2.6,2
34.1,28.6,71.1,4.0,0
30.2,26.6,58.0,9.0,0
48.9,39.2,86.3,17.5,2
39.5,30.8,37.7,15.9,1
28.5,22.2,87.3,21.0,0
29.3,20.2,82.2,17.1,0
38.0,29.7,32.0,11.0,1
42.9,40.8,73.4,7.3,2
33.7,25.2,53.0,0.2,0
40.4,37.2,58.5,3.4,2
36.7,33.4,24.9,17.0,0
29.0,23.9,50.1,22.2,0
40.7,33.3,31.0,18.3,2
33.2,25.8,67.9,0.5,0
48.9,46.0,22.3,2.9,2
32.6,26.9,37.9,3.2,0
35.7,27.1,68.3,0.3,0
35.5,33.4,29.4,6.0,0
26.0,21.9,57.0,0.1,0
47.6,43.0,67.8,21.9,2
41.0,32.6,52.0,20.2,2
39.4,37.2,73.7,3.5,1
48.9,39.2,62.4,21.8,2
42.7,34.5,49.5,22.5,2
35.7,28.7,59.1,18.2,0
32.6,24.6,80.1,6.4,0
32.0,24.0,86.0,9.7,0
35.9,28.0,52.5,0.8,0
38.7,31.0,71.4,13.8,1
27.5,23.3,26.6,10.2,0
28.6,26.1,78.1,4.2,0
25.1,16.1,26.7,9.0,0
32.9,23.1,62.7,20.2,0
40.4,38.2,49.1,18.3,2
44.3,35.3,78.6,17.7,2
34.3,29.9,68.7,3.3,0
44.8,39.3,23.4,12.6,2
38.7,36.6,65.4,15.9,1
30.9,28.2,71.8,23.9,0
46.3,38.7,89.7,4.4,2
33.5,30.5,33.9,9.1,0
44.3,35.0,84.0,19.4,2
45.4,38.0,68.0,20.9,2
36.6,32.2,58.7,4.4,0
26.0,16.7,51.2,13.3,0
25.5,17.4,37.8,24.1,0
45.1,39.3,75.8,0.2,2
44.0,37.7,78.6,10.8,2
45.0,41.8,41.7,22.5,2
29.5,27.4,35.4,23.9,0
33.2,28.7,40.7,18.3,0
39.9,31.4,42.8,19.8,1
39.1,32.6,51.1,15.0,1
49.6,40.3,67.6,19.6,2
49.7,46.1,35.6,17.7,2
44.0,37.7,88.0,11.1,2
31.3,27.4,67.8,2.2,0
34.7,29.1,88.5,21.2,0
49.2,43.8,83.8,1.0,2
43.9,40.9,66.2,24.1,2
29.5,25.8,34.1,17.7,0
39.9,32.9,20.5,12.9,1
31.8,25.3,72.4,3.2,0
37.7,32.3,56.1,15.4,0
30.7,26.2,84.4,7.0,0
47.6,43.5,72.3,18.3,2
39.3,35.3,53.5,22.1,1
46.1,37.2,27.4,22.7,2
33.2,26.4,23.4,19.6,0
46.2,37.9,67.4,18.7,2
47.0,42.5,81.8,3.6,2
34.1,29.3,86.0,21.5,0
37.8,31.9,27.3,19.3,0
31.5,23.3,60.3,9.9,0
31.1,26.8,82.8,0.2,0
25.1,17.0,61.1,15.4,0
49.5,46.3,86.0,16.3,2
32.4,24.6,52.4,22.5,0
41.5,38.4,41.7,2.8,2
49.1,42.7,60.7,20.7,2
43.6,34.7,64.8,23.2,2
32.1,24.0,73.8,20.8,0
49.8,40.7,47.4,23.4,2
43.3,35.3,60.6,23.0,2
30.2,25.1,43.1,15.7,0
42.8,37.3,23.8,20.3,2
42.6,37.2,50.0,12.7,2
32.9,26.9,35.6,16.8,0
33.2,28.6,75.8,1.8,0
36.9,29.4,77.7,24.8,1
41.9,35.8,86.9,5.3,2
49.9,45.1,26.9,17.2,2
36.6,34.3,26.6,23.0,0
40.9,32.5,66.0,16.0,2
25.1,19.1,35.3,14.6,0
28.7,20.3,69.8,8.0,0
25.3,22.6,48.6,14.7,0
33.5,31.1,43.3,19.1,0
43.2,35.0,73.5,24.1,2
48.2,43.7,47.5,4.9,2
36.5,29.0,67.0,8.3,1
28.0,23.0,30.9,14.9,0
26.3,17.5,29.0,6.7,0
37.2,29.5,75.5,8.2,1
25.8,17.8,45.0,9.2,0
42.4,40.3,22.9,24.5,2
25.9,19.2,52.9,1.8,0
35.5,27.9,85.6,19.8,0
39.1,35.5,75.9,2.8,1
29.0,23.4,37.4,16.6,0
27.3,22.4,53.4,18.3,0
44.6,41.4,42.7,10.9,2
35.1,32.4,31.8,3.7,0
49.5,44.7,65.9,15.8,2
34.1,26.5,49.3,17.4,0
31.2,21.2,38.0,9.2,0
45.3,38.0,43.3,3.2,2
35.2,30.8,50.0,12.5,0
37.2,31.5,76.1,7.8,1
44.8,36.7,29.6,10.2,2
49.7,44.3,62.0,6.6,2
45.6,35.9,56.4,17.4,2
45.6,38.8,46.4,16.5,2
45.5,36.6,87.2,22.2,2
39.1,30.5,68.0,3.7,1
39.1,32.1,43.6,0.6,1
27.6,23.8,22.6,16.1,0
47.9,38.1,70.5,23.9,2
42.0,33.3,23.9,14.6,2
30.2,22.7,22.3,10.9,0
36.9,28.2,28.0,4.6,0
26.8,22.0,68.0,18.9,0
45.4,40.2,64.5,21.0,2
43.5,34.8,84.4,19.6,2
40.2,31.1,79.5,5.6,2
37.0,28.3,84.4,1.1,1
26.4,20.9,81.9,12.8,0
41.3,34.9,39.6,11.4,2
26.4,18.6,59.2,12.3,0
38.5,35.6,75.3,22.3,1
48.3,38.8,33.5,4.0,2
41.5,38.2,72.3,0.6,2
27.0,25.0,49.5,14.4,0
26.3,18.7,49.1,10.5,0
37.6,30.2,71.8,6.8,1
35.2,32.0,49.2,17.3,0
25.5,18.9,78.1,6.6,0
28.9,23.9,84.2,25.0,0
29.4,23.1,51.7,11.6,0
31.3,25.2,83.4,6.5,0
36.0,32.5,68.9,6.8,1
33.0,26.7,74.3,1.3,0
35.8,27.0,63.0,12.5,0
36.3,33.7,58.2,3.9,0
38.1,34.4,29.5,19.9,1
28.7,21.9,70.4,17.7,0
43.9,36.0,50.6,0.0,2
29.9,23.8,65.2,23.5,0
25.8,18.9,70.2,13.6,0
25.3,16.9,68.3,24.1,0
35.0,27.5,53.0,21.7,0
46.0,41.0,30.1,14.6,2
29.8,20.8,32.2,19.0,0
31.6,26.0,45.3,24.6,0
41.8,34.0,78.7,19.8,2
27.1,21.9,88.4,13.9,0
31.5,21.7,50.8,23.3,0
28.0,18.0,56.0,18.1,0
35.0,32.0,27.2,4.3,0
37.0,32.2,70.7,1.4,1
45.7,36.1,35.8,10.6,2
38.7,31.7,51.0,9.5,1
42.5,37.7,40.6,2.1,2
26.3,24.1,26.4,23.2,0
39.3,29.3,67.3,1.3,1
27.7,22.1,45.3,18.2,0
25.3,15.7,44.4,7.2,0
36.8,32.3,85.1,5.7,1
42.1,33.5,25.7,24.7,2
29.3,26.5,52.9,22.6,0
44.8,38.6,65.4,16.9,2
41.3,38.2,43.4,5.8,2
40.0,32.5,80.7,24.7,1
43.7,35.7,73.2,8.7,2
34.6,30.0,63.1,18.5,0
41.7,33.0,39.7,10.1,2
27.8,24.1,34.8,7.3,0
48.5,44.8,79.6,2.3,2
47.5,39.0,52.1,19.5,2
40.3,32.2,51.1,10.6,2
43.8,39.7,74.0,17.2,2
36.2,30.5,72.0,22.5,1
44.2,34.2,57.1,8.6,2
44.2,40.6,52.0,15.0,2
26.2,19.1,40.9,18.1,0
37.9,28.5,39.1,15.3,0
37.9,29.6,77.4,8.4,1
35.0,27.3,23.2,8.9,0
31.4,24.0,59.5,14.4,0
35.9,27.4,46.2,6.1,0
28.6,22.2,61.4,2.4,0
27.9,23.4,24.0,17.5,0
34.3,29.8,25.0,13.4,0
35.3,28.7,55.8,13.8,0
49.9,42.5,35.6,4.1,2
31.1,27.7,48.8,12.5,0
30.2,26.8,51.8,17.4,0
41.3,36.8,79.6,0.2,2
44.0,41.1,30.3,21.5,2
31.6,24.4,87.7,12.4,0
48.3,38.4,79.6,7.4,2
45.7,42.2,56.2,22.1,2
37.1,33.4,80.5,18.0,1
28.5,19.0,73.1,7.0,0
49.3,41.3,71.0,7.0,2
32.6,22.7,32.2,6.2,0
36.4,27.2,70.5,23.0,1
42.1,39.9,81.6,2.0,2
35.7,29.4,54.9,13.4,0
45.2,38.0,30.1,20.8,2
29.5,23.1,86.0,10.7,0
48.0,42.1,63.3,14.7,2
38.5,32.2,52.9,7.3,1
33.2,25.3,51.6,7.4,0
26.7,19.0,28.1,15.3,0
49.9,45.7,60.7,17.3,2
30.3,28.3,84.2,17.3,0
49.1,42.5,68.7,8.3,2
49.8,47.7,60.7,6.3,2
47.4,41.5,21.9,3.8,2
32.0,29.8,40.0,7.4,0
40.1,33.5,75.2,8.7,2
28.0,25.1,88.7,10.2,0
45.1,36.2,29.3,23.0,2
46.7,37.2,85.9,11.6,2
41.4,34.1,37.7,0.8,2
32.9,24.8,46.5,3.3,0
28.3,23.3,41.0,6.2,0
30.3,23.8,67.3,20.2,0
47.8,43.6,83.6,1.7,2
35.3,30.5,39.9,11.4,0
46.9,40.2,80.3,20.0,2
27.6,22.6,34.7,17.5,0
37.3,34.1,59.0,12.2,0
44.0,34.3,47.7,1.9,2
42.4,34.8,63.6,12.8,2
37.8,30.9,44.8,8.2,0
45.8,36.5,85.1,4.1,2
46.4,41.8,32.3,3.5,2
48.5,45.8,56.6,13.5,2
35.8,26.2,84.8,20.9,0
40.3,33.5,84.6,15.1,2
44.0,35.4,55.1,3.9,2
42.3,36.6,40.1,22.1,2
33.2,23.6,25.5,5.5,0
41.9,38.4,57.8,21.7,2
36.5,32.8,72.8,4.2,1
43.6,41.0,34.6,10.8,2
34.5,28.0,40.5,19.7,0
48.2,44.2,58.2,3.4,2
48.6,44.2,74.4,4.7,2
28.6,22.3,46.5,0.7,0
31.1,21.1,89.6,12.1,0
39.0,35.7,50.6,2.0,1
43.6,36.8,66.6,5.7,2
30.5,25.6,44.3,21.8,0
43.9,41.6,69.3,12.0,2
33.6,27.0,33.5,16.3,0
46.5,43.3,51.7,16.1,2
44.2,34.6,43.1,8.5,2
33.9,28.6,35.3,23.5,0
44.4,36.2,64.5,20.6,2
29.3,22.0,84.7,11.2,0
47.8,40.3,31.4,6.4,2
44.1,41.9,43.2,8.4,2
47.7,41.9,70.9,17.5,2
30.6,25.2,51.5,22.9,0
36.5,26.8,27.3,10.4,0
49.3,43.6,86.8,9.0,2
39.6,34.7,80.5,10.0,1
41.1,33.0,47.4,19.7,2
46.8,39.9,20.7,24.1,2
32.0,27.3,82.8,18.7,0
35.8,31.7,34.5,17.8,0
40.6,31.2,68.3,7.1,2
40.1,32.9,52.6,17.2,2
25.7,21.0,49.6,4.0,0
41.9,34.0,41.9,21.0,2
41.9,34.2,31.2,6.9,2
37.2,27.4,58.9,8.1,0
26.5,17.5,70.3,5.6,0
48.9,43.5,22.0,2.9,2
43.0,37.1,26.4,19.0,2
28.6,20.4,44.9,13.7,0
26.3,23.5,58.4,25.0,0
26.0,21.3,86.3,9.1,0
30.5,24.1,78.6,4.9,0
35.1,25.3,64.5,11.2,0
29.1,25.3,25.0,8.0,0
34.5,29.4,66.2,9.2,0
42.4,37.1,82.9,8.8,2
37.4,31.9,62.8,9.3,1
34.2,31.3,42.7,16.2,0
42.2,35.3,59.4,15.8,2
36.1,28.5,45.5,22.3,0
46.0,43.2,59.1,15.6,2
48.6,44.1,29.2,21.3,2
47.4,38.6,85.3,23.6,2
47.4,43.5,65.2,12.5,2
44.4,35.0,65.5,2.4,2
26.7,21.7,32.9,7.5,0
47.7,41.6,69.7,8.0,2
26.5,18.1,75.3,16.6,0
36.8,29.9,63.6,6.6,1
30.1,24.2,74.2,3.5,0
48.8,40.3,71.0,17.1,2
31.0,26.8,26.4,4.2,0
49.8,46.8,40.0,18.4,2
29.3,20.9,74.1,5.8,0
41.1,37.5,21.5,6.3,2
29.4,25.1,77.6,22.5,0
34.0,30.7,31.5,12.0,0
32.9,27.5,69.5,7.1,0
45.4,40.3,37.7,3.4,2
47.8,39.7,30.8,7.6,2
25.2,19.6,61.6,23.9,0
44.5,36.2,41.2,24.1,2
49.4,41.5,55.2,9.2,2
26.7,18.4,73.7,15.6,0
42.3,39.4,49.9,10.4,2
29.6,21.6,77.4,2.9,0
27.9,18.1,31.6,2.2,0
42.4,34.0,25.9,5.6,2
27.3,22.0,41.4,0.9,0
40.5,38.1,23.6,13.6,2
38.2,28.8,46.6,10.3,1
45.2,36.5,28.2,14.3,2
41.9,38.9,22.5,3.9,2
41.8,33.3,47.5,14.0,2
45.4,37.1,51.0,3.8,2
44.0,41.1,63.8,12.2,2
49.8,47.6,69.8,17.4,2
26.7,20.6,20.8,16.4,0
42.3,39.5,26.5,2.9,2
37.7,33.8,40.3,8.0,0
46.7,37.6,70.6,19.5,2
25.6,22.7,37.4,23.8,0
31.6,24.5,21.9,12.3,0
31.4,25.6,73.9,8.6,0
45.7,39.6,44.3,17.6,2
34.0,30.8,52.1,5.7,0
45.6,41.7,34.6,9.9,2
45.9,41.2,87.2,12.6,2
26.9,22.1,79.7,18.6,0
44.2,36.8,82.2,18.9,2
49.4,47.2,86.8,19.0,2
39.3,32.4,74.0,1.5,1
35.0,28.7,21.0,14.8,0
32.0,29.3,80.4,24.2,0
34.9,29.8,80.3,3.4,0
44.1,35.9,52.3,0.7,2
27.7,23.2,56.6,0.2,0
25.7,19.6,83.9,6.9,0
26.2,19.6,37.5,5.4,0
30.4,20.6,72.7,8.4,0
38.4,32.3,40.0,17.4,1
42.3,36.8,63.6,16.3,2
31.1,23.8,71.3,21.0,0
37.3,28.5,79.6,8.1,1
38.5,34.1,68.0,13.8,1
33.4,25.6,42.1,21.8,0
30.3,26.4,82.6,23.9,0
44.5,42.3,84.4,13.0,2
29.1,25.1,50.0,13.6,0
47.7,42.1,54.2,9.9,2
39.1,34.1,30.2,6.0,1
25.4,17.5,36.5,6.4,0
34.1,26.6,49.5,20.0,0
37.9,33.8,86.1,6.6,1
34.8,28.8,26.2,1.0,0
30.7,24.4,44.2,4.2,0
36.1,29.3,28.5,9.0,0
32.5,26.7,27.8,19.4,0
31.3,22.0,50.8,13.6,0
42.7,38.4,69.2,22.3,2
26.8,21.1,28.3,7.7,0
47.9,44.8,81.4,1.9,2
37.9,29.2,72.4,0.6,1
33.3,26.0,64.1,9.5,0
33.8,25.8,71.9,12.5,0
31.2,25.2,37.9,21.2,0
44.5,41.2,36.2,11.3,2
49.7,46.2,33.9,21.9,2
41.9,37.0,42.0,24.8,2
46.2,39.0,48.7,10.6,2
25.2,23.2,79.6,2.3,0
48.9,44.0,29.6,12.4,2
28.7,20.5,56.6,20.0,0
36.8,28.9,28.8,2.5,0
46.4,44.2,51.2,21.8,2
30.2,26.6,36.2,9.2,0
44.7,35.1,60.7,20.9,2
40.8,30.9,75.3,4.8,2
25.7,21.5,60.2,10.2,0
48.0,40.9,58.1,1.7,2
35.3,30.8,38.2,22.3,0
44.3,34.5,39.3,13.2,2
31.3,23.5,81.0,24.0,0
45.3,35.6,68.4,4.3,2
37.2,31.7,69.9,14.4,1
46.9,37.9,76.8,14.8,2
33.9,26.2,72.4,10.7,0
33.2,24.3,25.9,18.5,0
42.4,39.2,68.9,8.8,2
35.9,29.7,31.8,0.2,0
25.3,18.6,85.1,22.2,0
47.2,42.9,24.7,24.8,2
30.1,22.6,60.6,19.6,0
42.4,35.0,32.9,7.8,2
27.9,21.2,34.9,5.7,0
29.1,21.3,71.3,15.2,0
43.0,38.5,67.8,1.2,2
27.3,17.4,58.9,23.6,0
28.1,23.8,39.9,16.4,0
36.2,33.8,71.6,6.0,1
46.4,43.4,74.5,23.5,2
32.5,24.8,68.9,21.3,0
29.3,25.0,64.6,22.2,0
31.1,26.8,74.2,19.7,0
47.2,44.3,34.1,5.3,2
29.2,23.5,53.0,9.0,0
35.1,29.1,89.5,3.1,0
30.2,27.5,49.0,8.1,0
31.8,25.5,69.8,2.4,0
27.1,21.2,29.1,18.2,0
49.6,46.3,80.6,24.0,2
49.0,44.4,56.5,14.9,2
26.8,22.6,20.1,18.2,0
28.0,25.9,28.3,7.5,0
35.0,27.1,69.9,2.0,0
27.6,22.2,55.3,1.5,0
39.4,32.3,41.2,18.3,1
32.5,29.9,34.9,18.3,0
44.2,38.4,58.3,16.3,2
33.4,29.1,36.9,25.0,0
41.7,39.5,59.2,21.0,2
43.2,36.9,24.0,14.0,2
47.2,42.2,43.8,4.3,2
48.3,39.5,72.6,18.2,2
38.9,29.1,87.8,18.9,1
35.2,29.7,61.0,15.4,0
41.6,34.9,21.4,13.5,2
34.0,29.8,34.2,24.8,0
45.7,40.9,45.3,1.6,2
32.7,28.7,66.8,3.3,0
27.7,23.4,78.0,4.7,0
49.8,43.6,78.2,18.7,2
46.1,36.2,23.3,6.1,2
38.0,28.5,64.2,18.8,1
35.4,31.1,73.5,18.8,0
48.5,40.3,22.6,20.0,2
44.9,40.5,59.9,22.2,2
37.9,30.1,39.0,3.9,0
42.4,35.9,70.6,13.5,2
46.6,44.1,32.3,10.2,2
26.5,20.3,40.0,21.6,0
45.3,38.5,50.9,10.7,2
34.9,30.3,26.3,15.0,0
29.0,19.8,89.9,6.8,0
36.9,29.7,80.1,20.2,1
29.8,22.5,29.3,3.7,0
29.6,27.4,47.8,24.8,0
30.6,22.4,79.2,9.7,0
48.8,40.8,32.0,23.2,2
48.8,40.6,20.7,22.8,2
44.0,42.0,52.3,19.4,2
31.4,27.5,71.3,5.7,0
27.2,21.3,30.3,3.7,0
36.6,32.6,45.8,3.1,0
42.7,34.3,73.2,14.4,2
49.6,40.1,75.9,21.0,2
47.0,40.2,84.7,10.2,2
48.3,39.8,54.5,5.8,2
49.8,40.9,57.3,8.9,2
35.0,31.2,74.0,5.8,0
28.5,24.8,79.8,5.5,0
41.9,33.3,72.6,5.2,2
25.9,22.4,70.2,20.6,0
43.3,39.0,23.7,13.6,2
39.6,30.7,34.5,23.4,1
25.9,21.8,20.8,4.9,0
30.8,26.9,67.8,15.8,0
38.4,34.9,34.7,7.0,1
35.0,31.1,25.8,9.0,0
37.2,31.6,84.5,6.7,1
30.5,21.3,56.7,17.8,0
40.7,36.7,68.1,2.8,2
48.7,43.3,47.0,0.4,2
49.4,44.5,40.7,21.1,2
33.9,26.3,78.2,3.6,0
34.2,29.5,57.8,5.6,0
40.5,31.8,40.3,8.1,2
42.8,37.9,51.5,16.2,2
49.8,44.6,56.6,9.1,2
30.1,25.9,29.3,24.8,0
30.3,26.8,22.7,15.1,0
40.3,35.2,84.0,16.9,2
37.9,29.7,34.8,17.3,0
25.6,16.9,61.6,9.4,0
39.5,34.9,87.5,19.9,1
44.5,39.9,70.9,3.2,2
25.3,18.8,81.4,18.4,0
38.1,33.2,73.7,10.1,1
36.4,34.4,54.6,11.8,0
46.8,43.4,60.4,13.3,2
31.2,25.6,45.1,15.4,0
47.3,37.3,56.9,4.6,2
28.7,22.4,31.8,2.6,0
33.8,29.9,36.9,16.9,0
32.4,27.0,89.0,5.7,0
40.1,35.0,84.2,7.2,2
30.0,24.5,42.4,18.6,0
35.4,28.9,66.4,9.2,0
26.9,17.3,54.3,0.8,0
28.7,25.6,21.1,3.7,0
45.2,38.9,34.3,16.8,2
30.5,26.5,31.7,18.4,0
41.4,35.1,70.4,20.7,2
29.3,25.1,40.0,12.6,0
31.7,23.4,88.6,10.7,0
34.8,31.2,60.6,0.8,0
25.3,19.6,50.2,18.0,0
43.2,39.2,34.6,21.5,2
28.9,21.3,84.7,11.2,0
44.2,41.3,64.0,4.9,2
36.7,29.6,45.4,23.5,0
27.3,25.2,75.6,19.7,0
40.4,30.6,33.8,2.4,2
35.4,32.7,74.0,16.4,0
34.1,31.7,27.5,7.1,0
43.8,40.3,70.1,10.5,2
49.0,45.7,37.8,12.3,2
30.3,28.0,36.4,11.0,0
38.7,29.2,74.0,22.3,1
42.8,33.8,86.0,0.7,2
33.3,26.8,84.3,2.2,0
29.8,24.1,82.6,18.5,0
36.1,30.8,84.6,13.5,1
30.9,24.5,37.2,6.6,0
26.1,22.6,55.6,15.5,0
37.6,30.7,72.3,1.4,1
31.0,25.1,59.9,14.8,0
41.8,34.1,76.2,23.8,2
29.1,26.6,40.9,21.9,0
34.0,28.2,61.6,4.4,0
27.8,24.4,68.0,9.7,0
45.6,39.6,24.4,13.0,2
26.1,18.8,41.7,15.5,0
34.5,24.5,41.0,20.1,0
30.3,23.5,50.9,11.5,0
43.4,38.0,66.0,22.0,2
35.7,27.1,28.1,8.5,0
49.6,41.5,60.2,17.0,2
42.5,40.3,58.6,10.2,2
